adult,budget,TMDb_id,popularity,release_year,status,title,vote_average,Netflix_id,on_Netflix
True,25000000.0,19495,8.762777,2005,Released,Nomad: The Warrior,4.3,,False
True,0.0,27263,0.439309,1951,Released,The Tall Target,6.5,,False
True,0.0,10051,2.084571,2006,Released,Avenue Montaigne,6.2,,False
True,21000000.0,9075,7.440511,2006,Released,Black Book,7.2,,False
True,0.0,20527,2.187385,2006,Released,Love and Honor,7.4,,False
True,0.0,8199,1.211471,2006,Released,Dreamland,5.6,,False
True,0.0,37513,0.504985,1949,Released,The Quiet Duel,7.3,,False
True,0.0,43976,1.342194,1996,Released,A Moment of Innocence,8.0,,False
True,0.0,43974,0.552003,1998,Released,The Silence,6.3,s3931,True
True,3000.0,83346,0.012313,1988,Released,It's Impossible to Learn to Plow by Reading Books,4.6,,False
True,0.0,30081,1.065015,2002,Released,R.S.V.P.,4.5,,False
True,0.0,17677,1.134522,1959,Released,The Five Pennies,5.4,,False
True,0.0,56474,1.67028,2002,Released,Philanthropy,7.2,,False
True,0.0,42066,0.424025,1941,Released,Ladies in Retirement,5.1,,False
True,10000000.0,11958,2.725099,2003,Released,"Not For, or Against (Quite the Contrary)",5.7,,False
True,0.0,192675,0.319771,2007,Released,Eklavya: The Royal Guard,6.8,,False
True,0.0,5177,2.571665,2005,Released,Dark Horse,6.4,,False
True,0.0,33673,4.285717,1951,Released,His Kind of Woman,6.3,,False
True,0.0,297853,0.012656,2002,Released,Turn of Faith,0.0,,False
True,0.0,18437,4.520783,2006,Released,The Darwin Awards,5.2,,False
True,0.0,38432,1.309422,1957,Released,The Tarnished Angels,6.9,,False
True,16000000.0,8270,12.153493,2007,Released,The Lookout,6.6,,False
True,53000000.0,9955,5.956794,2007,Released,Blades of Glory,5.9,,False
True,0.0,16201,0.078565,2004,Released,Armbryterskan från Ensamheten,5.0,,False
True,0.0,57241,0.264445,2005,Released,Kissed by Winter,6.8,,False
True,0.0,10172,6.370205,2007,Released,Are We Done Yet?,5.1,s6184,True
True,40000000.0,1683,9.825841,2007,Released,The Reaping,5.4,,False
True,0.0,10107,7.078447,2007,Released,Firehouse Dog,6.0,,False
True,150000000.0,1267,10.529576,2007,Released,Meet the Robinsons,6.7,,False
True,0.0,16018,1.078379,2006,Released,American Hardcore,6.4,,False
True,0.0,22311,9.461686,1978,Released,The Inglorious Bastards,5.9,,False
True,18000000.0,13249,5.034585,2006,Released,Seraphim Falls,6.4,,False
True,0.0,175027,0.561833,1933,Released,Double Harness,8.0,,False
True,50000000.0,1272,12.715571,2007,Released,Sunshine,7.0,,False
True,0.0,23024,0.380048,1934,Released,Judge Priest,6.2,,False
True,11000000.0,1590,2.331416,2006,Released,Copying Beethoven,6.3,,False
True,0.0,32390,4.057695,2005,Released,Royal Palace,5.8,,False
True,25000000.0,9903,4.78586,2006,Released,The Hoax,6.4,,False
True,0.0,28433,4.665032,1950,Released,No Way Out,6.3,,False
True,0.0,22549,1.605995,1995,Released,Ulysses' Gaze,7.1,,False
True,19610000.0,10798,10.77037,2005,Released,Sky Fighters,6.4,,False
True,0.0,47848,1.96765,1974,Released,Scent of a Woman,7.4,,False
True,0.0,102227,1.186608,1997,Released,"Welcome Back, Mr. McDonald",7.3,,False
True,315000.0,13377,6.353239,1966,Released,How the Grinch Stole Christmas!,7.2,,False
True,0.0,14945,11.02494,2006,Released,Origin: Spirits of the Past,6.6,,False
True,50000000.0,11515,5.91265,2006,Released,Goya's Ghosts,6.6,,False
True,60795000.0,7183,9.925255,2007,Released,Perfect Stranger,5.4,s7729,True
True,20000000.0,8271,18.006896,2007,Released,Disturbia,6.6,,False
True,45000000.0,1534,11.101549,2007,Released,Pathfinder,5.4,,False
True,0.0,13158,2.813335,2007,Released,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,,False
True,0.0,118536,0.397268,1947,Released,The Private Affairs of Bel Ami,6.8,,False
True,0.0,23397,2.352594,1978,Released,Straight Time,6.8,,False
True,0.0,35838,7.530264,1970,Released,Tristana,7.2,,False
True,0.0,20405,1.610123,2006,Released,Puccini for Beginners,6.1,,False
True,15500000.0,18777,6.300001,2005,Released,Slow Burn,5.5,,False
True,26000000.0,16392,3.215155,2007,Released,Redline,4.5,,False
True,0.0,17422,0.945871,2006,Released,Summer Palace,7.2,,False
True,0.0,63951,0.485044,1969,Released,In the Year of the Pig,6.0,,False
True,0.0,32627,7.051042,1973,Released,The MacKintosh Man,6.4,,False
True,0.0,1407,11.710507,2007,Released,La Vie en Rose,7.3,,False
True,0.0,81309,0.20497,1973,Released,Man - Woman Wanted,7.2,,False
True,0.0,15534,13.534117,2006,Released,Griffin & Phoenix,6.6,,False
True,0.0,30694,1.857722,1991,Released,The Resurrected,6.6,,False
True,25000000.0,1441,5.615957,2006,Released,The Contract,5.5,,False
True,0.0,6145,10.113628,2007,Released,Fracture,7.1,s6794,True
True,0.0,9843,11.802069,2006,Released,Big Nothing,6.5,,False
True,0.0,54659,0.882777,2006,Released,Woman on the Beach,7.4,,False
True,0.0,48994,0.553727,1947,Released,Smash-Up: Story of a Woman,4.2,,False
True,0.0,18767,11.366852,1990,Released,Island of Fire,5.9,,False
True,19000000.0,10294,7.712309,2007,Released,Vacancy,6.0,,False
True,0.0,32623,1.301056,1959,Released,Night of the Ghouls,4.7,,False
True,0.0,1987,5.865702,1993,Released,Benny's Video,7.1,,False
True,10000000.0,13067,9.351276,2007,Released,In the Land of Women,5.8,,False
True,0.0,10111,1.873214,2006,Released,Confetti,6.0,,False
True,0.0,30307,1.209468,1941,Released,The Devil Commands,5.9,,False
True,25000000.0,1268,10.19853,2007,Released,Mr. Bean's Holiday,6.1,,False
True,0.0,185158,0.003305,2005,Released,The Grace Lee Project,0.0,,False
True,0.0,21810,3.311706,2004,Released,Adam & Paul,6.9,,False
True,30000000.0,9785,6.097503,2007,Released,The Invisible,6.0,,False
True,0.0,13280,7.364206,2007,Released,Kickin' It Old Skool,4.1,,False
True,0.0,14636,12.256231,2007,Released,The Condemned,5.8,,False
True,258000000.0,559,27.614265,2007,Released,Spider-Man 3,5.9,s8068,True
True,0.0,1950,5.731132,2007,Released,Lucky You,5.4,,False
True,0.0,13352,1.991539,2002,Released,It's a Very Merry Muppet Christmas Movie,5.4,,False
True,0.0,28304,7.437611,1950,Released,The Furies,6.8,,False
True,0.0,20553,1.554186,1977,Released,21 Up,7.9,,False
True,0.0,24397,1.649473,2006,Released,Kiss Me Again,4.6,,False
True,0.0,20525,1.51898,2006,Released,Hana,6.2,,False
True,0.0,13894,2.814765,2006,Released,Sharkwater,7.8,,False
True,0.0,38907,0.565893,2002,Released,West,6.3,,False
True,0.0,18549,0.004998,2006,Released,Flannel Pajamas,0.0,,False
True,22000000.0,37933,9.409701,2006,Released,Tales from Earthsea,6.5,,False
True,0.0,20025,5.44131,1949,Released,Thieves' Highway,7.1,,False
True,1100000.0,14240,6.595038,1988,Released,Maniac Cop,5.7,,False
True,0.0,13574,2.187418,2007,Released,Year of the Dog,5.1,,False
True,0.0,13569,1.724012,2006,Released,Thr3e,4.8,,False
True,8000000.0,49081,0.860734,2005,Released,The Rocket: The Legend of Rocket Richard,6.1,,False
True,0.0,17439,3.662818,2006,Released,Diggers,5.5,,False
True,0.0,13171,5.976385,2006,Released,The Ex,5.0,,False
True,0.0,16447,1.345288,2004,Released,Woman Is the Future of Man,6.4,,False
True,0.0,15008,2.228211,2006,Released,The Flying Scotsman,6.7,,False
True,0.0,31866,1.094282,1935,Released,Sylvia Scarlett,5.0,,False
True,0.0,46875,3.183964,1951,Released,Fixed Bayonets!,6.1,,False
True,0.0,27904,1.851507,2006,Released,Syndromes and a Century,7.1,,False
True,0.0,11705,11.054764,2006,Released,Red Road,6.3,,False
True,0.0,19947,2.03644,1985,Released,The Adventures of Mark Twain,7.0,,False
True,0.0,43969,0.336821,2003,Released,At Five in the Afternoon,6.6,,False
True,4200000.0,2269,7.42908,2006,Released,Day Watch,6.2,,False
True,2380000.0,11798,2.514638,2006,Released,This Is England,7.4,,False
True,0.0,28772,1.294122,2004,Released,One Night in Mongkok,6.9,,False
True,0.0,1919,6.157162,2006,Released,Away from Her,6.9,,False
True,30000000.0,4964,9.058516,2007,Released,Knocked Up,6.2,,False
True,50000000.0,2976,7.768045,2007,Released,Hairspray,6.5,s6910,True
True,0.0,8421,0.610932,2006,Released,Zidane - A 21st Century Portrait,5.5,,False
True,0.0,41380,0.368264,1981,Released,The Prodigal Son,6.6,,False
True,15000000.0,1562,12.884191,2007,Released,28 Weeks Later,6.5,,False
True,20000000.0,13159,7.281643,2007,Released,Georgia Rule,5.6,,False
True,12.0,14547,7.472887,2007,Released,Delta Farce,4.5,,False
True,0.0,11205,7.068829,1984,Released,Wheels on Meals,7.0,,False
True,0.0,36676,0.870182,2006,Released,Jonestown: The Life and Death of Peoples Temple,6.8,,False
True,0.0,38077,1.108833,1932,Released,Red Dust,7.2,,False
True,0.0,10004,3.636449,2006,Released,Desperation,5.2,,False
True,0.0,43618,0.643658,1965,Released,Tokyo Olympiad,8.0,,False
True,0.0,43397,1.580085,1949,Released,Caught,5.9,,False
True,0.0,25395,0.583192,2006,Released,Blood Trails,2.4,,False
True,160000000.0,810,14.072479,2007,Released,Shrek the Third,6.0,,False
True,160000.0,5723,10.357064,2007,Released,Once,7.4,,False
True,300000000.0,285,31.363664,2007,Released,Pirates of the Caribbean: At World's End,6.9,,False
True,4000000.0,12526,5.911303,2006,Released,Bug,6.0,,False
True,20000000.0,3432,7.423812,2007,Released,Mr. Brooks,6.8,,False
True,0.0,1872,4.482739,2007,Released,Rise: Blood Hunter,4.7,,False
True,9000000.0,15568,2.961621,2007,Released,Gracie,6.0,,False
True,0.0,14208,12.49401,2006,Released,The Librarian: Return to King Solomon's Mines,5.8,,False
True,0.0,14207,6.992152,2004,Released,The Librarian: Quest for the Spear,6.0,,False
True,0.0,24200,5.052905,2006,Released,Fay Grim,6.7,,False
True,50000.0,50153,1.199625,1951,Released,The Man from Planet X,5.5,,False
True,0.0,18902,2.168812,2007,Released,Zoo,5.5,s4803,True
True,0.0,5488,4.369975,2006,Released,"I'm a Cyborg, But That's OK",7.1,,False
True,0.0,15860,4.154861,2006,Released,Dragon Tiger Gate,6.7,s4471,True
True,0.0,8748,5.327507,2007,Released,Eagle vs Shark,6.7,,False
True,30000000.0,3489,8.552967,2007,Released,88 Minutes,5.7,,False
True,0.0,55823,2.763792,1959,Released,The Great War,7.6,,False
True,0.0,10063,4.148276,2006,Released,The Breed,5.0,,False
True,0.0,13979,0.278551,2006,Released,Day Night Day Night,6.0,,False
True,0.0,12225,10.158533,2006,Released,Cashback,6.8,,False
True,85000000.0,298,12.16276,2007,Released,Ocean's Thirteen,6.5,s7639,True
True,0.0,10832,4.692506,2006,Released,Them,6.1,,False
True,0.0,36143,0.446475,2006,Released,Flanders,6.5,,False
True,2000000.0,14064,1.372493,2006,Released,Ten Canoes,6.7,,False
True,0.0,13742,3.620977,2006,Released,Satan,5.9,,False
True,0.0,2241,3.767086,1999,Released,Sun Alley,6.6,,False
True,0.0,39465,1.838219,1992,Released,Godzilla vs. Mothra,6.1,,False
True,0.0,12561,2.672437,1995,Released,Godzilla vs. Destoroyah,6.5,,False
True,0.0,36679,1.541436,1991,Released,Godzilla vs. King Ghidorah,6.2,,False
True,0.0,40765,0.872846,1943,Released,The Ghost Ship,6.7,,False
True,0.0,30574,0.661871,1944,Released,Experiment Perilous,5.0,,False
True,0.0,37959,1.416314,2001,Released,GO,6.8,,False
True,1000000.0,18206,2.392367,2006,Released,Alone With Her,6.2,,False
True,10200000.0,1691,8.916747,2007,Released,Hostel: Part II,5.6,,False
True,0.0,29617,1.996129,1940,Released,Remember the Night,7.2,,False
True,0.0,1990,6.198003,2007,Released,Paranoid Park,6.3,,False
True,0.0,170261,1.650688,1980,Released,The Legend of Sleepy Hollow,8.5,,False
True,0.0,22049,1.986584,1978,Released,Starcrash,4.3,,False
True,85000000.0,9408,11.526339,2007,Released,Surf's Up,5.9,s461,True
True,130000000.0,1979,12.924254,2007,Released,Fantastic 4: Rise of the Silver Surfer,5.4,,False
True,0.0,14043,5.172308,2007,Released,Nancy Drew,5.8,,False
True,8000000.0,10288,5.284805,2006,Released,Fido,6.6,,False
True,0.0,74055,0.038843,2005,Released,L'iceberg,5.0,,False
True,0.0,45664,0.247659,2006,Released,Who the #$&% Is Jackson Pollock?,6.4,,False
True,25000000.0,1991,13.412137,2007,Released,Death Proof,6.7,,False
True,16000.0,43353,0.892476,1953,Released,Robot Monster,3.5,,False
True,10000000.0,9952,9.604564,2006,Released,Rescue Dawn,6.9,,False
True,0.0,60400,0.73103,1940,Released,The Blue Bird,6.4,,False
True,0.0,32004,0.567427,1935,Released,The Wedding Night,7.5,,False
True,0.0,17035,7.11869,2005,Released,The Moguls,5.6,,False
True,2000000.0,17320,4.681832,2006,Released,The TV Set,6.0,,False
True,0.0,21427,7.696023,2006,Released,The Valet,6.0,,False
True,0.0,17660,2.53549,1939,Released,Dodge City,6.7,,False
True,0.0,9724,2.286543,2005,Released,The Mistress of Spices,5.5,,False
True,1400000.0,1294,7.505997,2006,Released,Four Minutes,7.0,,False
True,0.0,33294,1.580642,2004,Released,In Your Hands,5.6,,False
True,0.0,57425,1.359507,2005,Released,Once You're Born You Can No Longer Hide,7.5,,False
True,0.0,42700,12.061386,1967,Released,The Night of the Generals,6.6,,False
True,0.0,12713,1.133439,2006,Released,Comedy of Power,5.9,,False
True,0.0,25875,2.230957,2006,Released,Silk,6.4,,False
True,0.0,12543,3.1055,2004,Released,Breaking News,6.5,,False
True,25000.0,13120,1.573576,2007,Released,In Search of a Midnight Kiss,6.4,,False
True,14000000.0,34573,3.794133,1985,Released,Alice in Wonderland,6.3,,False
True,0.0,71822,0.432432,1956,Released,The Mystery of Picasso,6.6,,False
True,4500000.0,13807,8.311721,2006,Released,Exiled,7.0,,False
True,0.0,11211,0.316359,2006,Released,Bring It On: All or Nothing,5.8,,False
True,0.0,27138,1.899992,1976,Released,Sybil,7.2,,False
True,0.0,85535,0.177696,1967,Released,David Holzman's Diary,7.6,,False
True,0.0,2748,4.092146,1954,Released,Journey to Italy,7.3,,False
True,250000.0,54934,0.003013,1992,Released,Swoon,5.9,,False
True,0.0,125025,0.037099,1997,Released,East Side Story,5.0,,False
True,0.0,55859,0.872895,1954,Released,Knock On Wood,7.1,,False
True,0.0,27464,2.354286,1985,Released,O.C. and Stiggs,4.5,,False
True,0.0,28666,0.531492,1999,Released,The Woman Chaser,4.9,,False
True,0.0,41930,0.689138,1990,Released,Uranus,5.2,,False
True,0.0,75350,0.003553,1991,Released,American Friends,6.2,,False
True,0.0,77621,0.769742,1920,Released,Within Our Gates,5.0,,False
True,0.0,43229,1.403067,1957,Released,Johnny Tremain,5.7,,False
True,0.0,266525,0.904809,1992,Released,Alan & Naomi,4.3,,False
True,230400.0,9815,4.59233,2007,Released,Goal! II: Living the Dream,5.8,,False
True,0.0,12695,3.767872,1983,Released,Still Smokin,5.4,,False
True,0.0,32575,2.500992,1969,Released,Putney Swope,6.1,,False
True,0.0,49870,1.249407,2004,Released,The Power of Nightmares,8.1,,False
True,0.0,37985,0.153671,2007,Released,The Trials Of Darryl Hunt,6.8,,False
True,0.0,42464,1.028117,1973,Released,O Lucky Man!,6.8,,False
True,9000000.0,2359,6.766086,2007,Released,Sicko,7.3,,False
True,2224000.0,442,0.988777,2004,Released,Popular Music,6.0,,False
True,0.0,25150,0.220449,2006,Released,Awesome; I Fuckin' Shot That!,7.1,,False
True,0.0,63096,1.069177,1956,Released,Tea and Sympathy,5.1,,False
True,0.0,43836,0.838302,1939,Released,The Man in the Iron Mask,7.0,,False
True,16000000.0,1988,16.770196,2007,Released,A Mighty Heart,6.7,,False
True,25000000.0,3021,9.196884,2007,Released,1408,6.5,,False
True,9000000.0,2196,8.832907,2007,Released,Death at a Funeral,6.9,s6584,True
True,0.0,18425,1.174855,2007,Released,Clubland,5.2,,False
True,0.0,19606,2.738,1983,Released,High Road to China,5.7,,False
True,110000000.0,1571,14.886039,2007,Released,Live Free or Die Hard,6.4,,False
True,35000000.0,2959,7.102076,2007,Released,License to Wed,5.3,,False
True,0.0,6022,2.291288,2007,Released,Evening,5.7,,False
True,175000000.0,2698,9.156877,2007,Released,Evan Almighty,5.3,s6711,True
True,150000000.0,1858,5.587707,2007,Released,Transformers,6.6,,False
True,17000000.0,14125,8.687797,2007,Released,Captivity,4.4,,False
True,150000000.0,675,21.3643,2007,Released,Harry Potter and the Order of the Phoenix,7.4,,False
True,85000000.0,3563,6.645799,2007,Released,I Now Pronounce You Chuck & Larry,5.8,,False
True,0.0,40618,0.341946,1964,Released,Bedtime Story,5.8,,False
True,0.0,26185,1.589822,1974,Released,McQ,6.0,,False
True,0.0,31652,6.473842,1985,Released,The Mean Season,5.8,,False
True,0.0,30443,0.499475,1993,Released,Back in Action,6.7,,False
True,0.0,18763,2.301717,1985,Released,Heart of the Dragon,6.9,,False
True,25000000.0,13491,7.294411,2007,Released,Arn: The Knight Templar,6.4,,False
True,0.0,11404,5.511184,2006,Released,Driving Lessons,6.3,,False
True,0.0,16083,4.782755,2006,Released,First Snow,6.3,,False
True,0.0,37292,8.83625,1950,Released,Broken Arrow,6.3,,False
True,0.0,27683,3.587239,2006,Released,The Last Time,5.5,,False
True,0.0,13402,3.062052,2006,Released,Re-cycle,6.6,,False
True,0.0,19968,1.306304,1958,Released,No Time For Sergeants,7.3,,False
True,0.0,24582,1.170876,2006,Released,Manufactured Landscapes,7.3,,False
True,0.0,4688,9.161581,2007,Released,Across the Universe,7.1,s6086,True
True,2000000.0,13337,1.798357,2007,Released,Broken English,6.6,,False
True,0.0,27359,1.547591,2007,Released,Brand Upon the Brain! A Remembrance in 12 Chapters,6.6,,False
True,0.0,101897,0.768828,1992,Released,Boris and Natasha,1.8,,False
True,0.0,54494,0.454271,1969,Released,The Sterile Cuckoo,4.1,,False
True,0.0,10857,3.933121,1986,Released,When the Wind Blows,7.4,,False
True,0.0,81847,0.578592,1930,Released,The Dawn Patrol,5.8,,False
True,0.0,43898,0.40855,1935,Released,The Lives of a Bengal Lancer,6.1,,False
True,0.0,44502,2.933613,2005,Released,The Piano Tuner of Earthquakes,6.1,,False
True,120000.0,18632,9.17962,2007,Released,A Dog's Breakfast,5.9,,False
True,0.0,32444,2.288041,2004,Released,Dorian Blues,6.3,,False
True,6000000.0,7547,4.834354,2006,Released,Come Early Morning,5.9,,False
True,0.0,10074,6.117846,2007,Released,Hot Rod,6.3,s7006,True
True,70000000.0,2270,14.784525,2007,Released,Stardust,7.2,s2315,True
True,0.0,757,3.119101,1964,Released,Murder Most Foul,6.7,,False
True,0.0,15581,1.197217,2007,Released,Who's Your Caddy?,3.8,,False
True,0.0,14219,10.069946,2006,Released,Skinwalkers,4.5,,False
True,75000000.0,35,14.302911,2007,Released,The Simpsons Movie,6.9,,False
True,12000000.0,5857,4.961439,2007,Released,I Know Who Killed Me,4.0,,False
True,28000000.0,3638,9.672317,2007,Released,No Reservations,6.1,s7593,True
True,0.0,6589,7.674338,2007,Released,Underdog,4.7,,False
True,12000000.0,8669,6.135652,2008,Released,Charlie Bartlett,6.5,,False
True,0.0,15934,1.904593,2006,Released,El cantante,6.0,,False
True,70000000.0,2503,18.173269,2007,Released,The Bourne Ultimatum,7.3,,False
True,0.0,14123,9.033651,2007,Released,Bratz,5.1,,False
True,0.0,88527,1.374058,1960,Released,Cruel Story of Youth,6.1,,False
True,0.0,155386,0.298019,2005,Released,La Sierra,7.5,,False
True,0.0,4516,7.37236,2006,Released,My Best Friend,6.1,,False
True,4000000.0,8141,4.725299,2007,Released,You Kill Me,6.2,,False
True,0.0,59995,0.854778,2006,Released,Wild Tigers I Have Known,5.9,,False
True,0.0,14217,4.693567,2005,Released,Reincarnation,5.8,,False
True,0.0,54546,0.517793,2005,Released,China Blue,5.3,,False
True,0.0,10795,10.239074,2006,Released,Tell No One,7.4,,False
True,0.0,20163,0.845714,2007,Released,Man's Job,7.0,,False
True,0.0,31777,1.376116,1933,Released,Morning Glory,5.7,,False
True,0.0,33916,0.919556,2004,Released,Czech Dream,6.8,,False
True,0.0,24159,1.764346,2006,Released,12:08 East of Bucharest,6.5,,False
True,0.0,1721,6.100067,1972,Released,All the Way Boys,6.5,,False
True,0.0,31601,2.275641,1984,Released,Teachers,5.7,,False
True,0.0,25360,5.397223,1962,Released,Jack the Giant Killer,5.3,,False
True,0.0,34588,2.926799,2006,Released,If I Were You,6.4,,False
